Date,Open,High,Low,Close,Adj Close,Volume
2020-12-11,5055.100098,5084.049805,4984.799805,5016.950195,4892.545410,767963
2020-12-14,4952.000000,5054.000000,4952.000000,5022.799805,4898.250000,1183625
2020-12-15,5046.950195,5076.000000,5010.200195,5031.350098,4906.587891,1005104
2020-12-16,5050.000000,5051.750000,5006.000000,5038.950195,4913.999512,832456
2020-12-17,5050.000000,5134.500000,5030.000000,5072.850098,4947.058594,1360601
2020-12-18,5080.000000,5262.850098,5078.149902,5228.750000,5099.093262,3705133
2020-12-21,5243.000000,5274.200195,4962.049805,5068.549805,4942.865723,1812257
2020-12-22,5107.700195,5175.000000,4936.350098,5161.799805,5033.802734,1552824
2020-12-23,5161.450195,5238.700195,5131.250000,5224.100098,5094.558594,812470
2020-12-24,5247.000000,5247.000000,5165.000000,5201.799805,5072.811035,675636
2020-12-28,5228.149902,5235.000000,5187.000000,5201.799805,5072.811035,411173
2020-12-29,5225.000000,5269.000000,5145.600098,5165.600098,5037.508789,882433
2020-12-30,5191.450195,5191.450195,5142.500000,5170.950195,5042.726563,475269
2020-12-31,5190.000000,5253.750000,5161.000000,5205.100098,5076.029297,1207238
2021-01-01,5217.250000,5254.850098,5200.000000,5241.350098,5111.380859,583043
2021-01-04,5260.000000,5308.350098,5241.350098,5272.250000,5141.514648,784688
2021-01-05,5240.000000,5337.000000,5226.950195,5286.899902,5155.800781,954184
2021-01-06,5286.899902,5315.000000,5226.000000,5288.299805,5157.166504,542678
2021-01-07,5301.000000,5325.000000,5253.000000,5270.899902,5140.197754,653293
2021-01-08,5299.899902,5360.000000,5279.000000,5338.250000,5205.877930,809183
2021-01-11,5344.000000,5427.000000,5326.000000,5416.799805,5282.479980,919847
2021-01-12,5440.950195,5443.500000,5329.450195,5353.850098,5221.090820,748372
2021-01-13,5365.000000,5375.000000,5238.000000,5290.000000,5158.824707,659212
2021-01-14,5304.899902,5328.000000,5265.000000,5308.899902,5177.255371,534972
2021-01-15,5315.000000,5315.000000,5195.600098,5212.799805,5083.538086,515521
2021-01-18,5231.000000,5237.950195,5035.000000,5052.100098,4926.823730,882411
2021-01-19,5088.000000,5104.950195,5036.549805,5088.899902,4962.710938,798099
2021-01-20,5102.299805,5159.750000,5065.049805,5080.649902,4954.665527,679629
2021-01-21,5110.000000,5138.000000,5033.899902,5052.200195,4926.921387,581324
2021-01-22,5048.750000,5105.350098,4985.000000,5036.899902,4912.000000,763122
2021-01-25,5042.000000,5128.399902,4960.000000,5082.399902,4956.372559,717779
2021-01-27,5052.399902,5052.399902,4832.799805,4909.299805,4787.564453,1052396
2021-01-28,4845.000000,4903.950195,4777.000000,4871.799805,4750.994629,1033094
2021-01-29,4890.000000,4915.000000,4550.000000,4602.700195,4488.567383,2964195
2021-02-01,4560.049805,4577.649902,4393.049805,4428.149902,4318.345215,2590340
2021-02-02,4469.000000,4528.000000,4381.000000,4482.500000,4371.347656,3675106
2021-02-03,4578.950195,4761.600098,4542.450195,4649.549805,4534.255371,3445405
2021-02-04,4693.000000,4706.000000,4622.100098,4667.950195,4552.199219,1301760
2021-02-05,4685.000000,4830.000000,4625.649902,4800.899902,4681.852539,2407681
2021-02-08,4865.000000,4909.950195,4825.000000,4859.799805,4739.291504,2158578
2021-02-09,4850.000000,4895.700195,4805.000000,4844.100098,4723.981445,1246769
2021-02-10,4845.000000,4884.100098,4761.000000,4824.049805,4704.427734,1153423
2021-02-11,4821.000000,4860.000000,4810.000000,4825.049805,4705.403320,711550
2021-02-12,4859.799805,4859.799805,4785.000000,4792.000000,4673.172852,500902
2021-02-15,4792.000000,4833.549805,4700.049805,4709.850098,4593.060059,984641
2021-02-16,4729.000000,4761.600098,4670.000000,4696.600098,4580.138672,812940
2021-02-17,4696.600098,4709.950195,4580.000000,4600.549805,4486.470703,1021355
2021-02-18,4607.000000,4663.850098,4560.000000,4616.950195,4502.463867,1029506
2021-02-19,4602.000000,4728.000000,4530.000000,4681.450195,4565.365234,1278534
2021-02-22,4708.000000,4726.950195,4443.149902,4469.250000,4358.426270,1395313
2021-02-23,4498.000000,4534.299805,4420.500000,4495.149902,4383.684082,1063418
2021-02-24,4495.149902,4523.750000,4377.000000,4435.549805,4325.562012,735586
2021-02-25,4421.149902,4590.000000,4421.149902,4480.149902,4369.056641,1706375
2021-02-26,4460.000000,4558.600098,4405.000000,4426.549805,4316.785156,1506890
2021-03-01,4445.000000,4478.000000,4400.250000,4453.399902,4342.969727,709073
2021-03-02,4473.399902,4479.899902,4390.149902,4404.700195,4295.477051,1837678
2021-03-03,4465.000000,4515.750000,4426.000000,4502.549805,4390.899902,850614
2021-03-04,4482.000000,4583.350098,4444.000000,4575.049805,4461.602539,1472991
2021-03-05,4550.000000,4560.000000,4484.000000,4492.500000,4381.100098,826369
2021-03-08,4500.000000,4522.000000,4463.000000,4492.250000,4380.856445,556416
2021-03-09,4500.950195,4520.000000,4416.500000,4448.299805,4337.996094,543118
2021-03-10,4496.000000,4519.850098,4456.049805,4500.399902,4388.803711,629961
2021-03-12,4520.000000,4529.950195,4403.100098,4426.500000,4316.736328,687852
2021-03-15,4460.000000,4462.200195,4285.000000,4342.250000,4234.575195,921743
2021-03-16,4380.100098,4466.700195,4365.000000,4449.700195,4339.361328,935727
2021-03-17,4449.700195,4465.000000,4344.299805,4355.850098,4247.838379,953973
2021-03-18,4370.000000,4378.500000,4195.049805,4212.750000,4108.286133,1210907
2021-03-19,4210.000000,4305.350098,4135.000000,4274.450195,4168.457520,1412415
2021-03-22,4276.899902,4367.950195,4268.250000,4353.950195,4245.985840,867303
2021-03-23,4350.000000,4403.000000,4322.100098,4372.250000,4263.832031,665236
2021-03-24,4350.250000,4419.000000,4331.350098,4350.500000,4242.621094,782404
2021-03-25,4350.000000,4402.149902,4284.750000,4380.549805,4271.925781,941416
2021-03-26,4420.000000,4423.000000,4347.700195,4406.000000,4296.744629,725318
2021-03-30,4429.950195,4527.450195,4421.049805,4518.200195,4406.163086,866325
2021-03-31,4510.000000,4546.700195,4481.000000,4516.000000,4404.017090,772510
2021-04-01,4550.000000,4594.950195,4522.049805,4587.649902,4473.890137,647640
2021-04-05,4560.000000,4584.000000,4423.899902,4556.600098,4443.610352,732258
2021-04-06,4559.000000,4639.899902,4542.000000,4619.250000,4504.706055,742294
2021-04-07,4662.299805,4734.000000,4641.000000,4692.649902,4576.287109,1113612
2021-04-08,4692.750000,4756.000000,4661.200195,4689.049805,4572.775879,660635
2021-04-09,4692.899902,4794.000000,4691.250000,4760.299805,4642.258789,1362147
2021-04-12,4775.000000,5120.000000,4695.000000,4996.950195,4873.041504,3513765
2021-04-13,5144.700195,5144.700195,4751.100098,4777.299805,4658.837402,3937234
2021-04-15,4842.899902,4875.049805,4785.000000,4845.549805,4725.395020,1386901
2021-04-16,4863.799805,4940.000000,4815.200195,4893.250000,4771.912598,1198029
2021-04-19,4893.000000,5005.000000,4807.049805,4968.100098,4844.906250,1843928
2021-04-20,5100.000000,5210.750000,5089.500000,5156.750000,5028.878418,3484976
2021-04-22,5179.950195,5290.000000,5159.000000,5199.850098,5070.910156,2424134
2021-04-23,5228.000000,5266.149902,5030.100098,5066.700195,4941.062012,2354899
2021-04-26,5125.000000,5130.000000,5030.250000,5066.700195,4941.062012,950577
2021-04-27,5090.500000,5116.000000,5021.350098,5057.250000,4931.845703,957835
2021-04-28,5082.549805,5106.899902,5030.000000,5044.450195,4919.363281,843953
2021-04-29,5070.250000,5144.000000,5042.299805,5102.299805,4975.778320,1071931
2021-04-30,5140.000000,5211.000000,5125.149902,5163.100098,5035.071289,1306950
2021-05-03,5193.950195,5212.350098,5140.000000,5185.950195,5057.354980,937899
2021-05-04,5211.000000,5222.899902,5054.350098,5067.250000,4941.597656,795618
2021-05-05,5110.000000,5202.000000,5070.000000,5160.950195,5032.975098,1011199
2021-05-06,5165.000000,5252.000000,5130.000000,5168.450195,5040.288086,978375
2021-05-07,5199.950195,5249.000000,5166.000000,5174.700195,5046.383789,784869
2021-05-10,5380.000000,5389.950195,5272.000000,5327.549805,5195.442871,2244484
2021-05-11,5325.000000,5349.950195,5271.299805,5295.950195,5164.626953,944890
2021-05-12,5318.000000,5340.000000,5275.000000,5301.450195,5169.990723,880165
2021-05-14,5338.549805,5398.399902,5160.000000,5196.850098,5067.984863,2977011
2021-05-17,5250.000000,5260.000000,5145.000000,5250.299805,5120.108398,1369387
2021-05-18,5290.250000,5304.899902,5210.000000,5215.450195,5086.123047,910040
2021-05-19,5235.000000,5264.000000,5206.049805,5237.799805,5107.918945,918921
2021-05-20,5255.000000,5286.000000,5225.000000,5236.299805,5106.455566,775917
2021-05-21,5256.000000,5269.500000,5196.299805,5216.450195,5087.098145,711634
2021-05-24,5236.000000,5299.000000,5226.700195,5272.149902,5141.416992,706498
2021-05-25,5289.399902,5320.000000,5255.000000,5311.200195,5179.498535,695615
2021-05-26,5320.000000,5335.000000,5275.000000,5285.200195,5154.144043,507480
2021-05-27,5278.750000,5283.899902,5230.149902,5268.850098,5138.199219,778393
2021-05-28,5280.000000,5280.000000,5150.000000,5194.549805,5065.740723,874745
2021-05-31,5217.000000,5335.250000,5171.149902,5309.149902,5177.499023,867648
2021-06-01,5305.000000,5339.000000,5265.299805,5316.500000,5184.666992,747373
2021-06-02,5306.250000,5354.000000,5283.000000,5312.350098,5180.620117,545951
2021-06-03,5310.000000,5340.000000,5267.000000,5282.549805,5151.558594,566718
2021-06-04,5282.549805,5290.000000,5242.000000,5255.000000,5124.692383,401531
2021-06-07,5261.000000,5273.750000,5212.700195,5219.200195,5089.779785,363967
2021-06-08,5220.000000,5295.899902,5150.100098,5274.750000,5143.952637,732714
2021-06-09,5277.899902,5310.000000,5208.049805,5222.799805,5093.291016,473105
2021-06-10,5232.500000,5300.000000,5232.500000,5292.049805,5160.823242,367280
2021-06-11,5300.000000,5489.899902,5288.549805,5453.000000,5317.782227,1455484
2021-06-14,5453.000000,5515.000000,5370.000000,5461.350098,5325.925781,897942
2021-06-15,5475.000000,5483.049805,5402.000000,5410.850098,5276.677734,568815
2021-06-16,5410.000000,5458.000000,5340.299805,5406.100098,5272.045898,698591
2021-06-17,5406.100098,5414.000000,5248.549805,5286.500000,5155.411133,707232
2021-06-18,5315.000000,5345.000000,5234.799805,5283.899902,5152.875488,697428
2021-06-21,5275.000000,5300.000000,5227.000000,5282.000000,5151.022461,415489
2021-06-22,5285.500000,5320.000000,5250.500000,5308.350098,5176.719238,426855
2021-06-23,5322.000000,5349.950195,5287.200195,5299.350098,5167.942383,411143
2021-06-24,5299.000000,5314.950195,5250.049805,5277.649902,5146.780762,366182
2021-06-25,5277.000000,5336.000000,5267.000000,5309.299805,5177.645508,464073
2021-06-28,5329.000000,5419.950195,5312.549805,5404.250000,5270.241211,592963
2021-06-29,5411.000000,5454.950195,5380.000000,5433.100098,5298.375488,576261
2021-06-30,5439.000000,5468.799805,5405.000000,5423.049805,5288.575195,468088
2021-07-01,5426.000000,5580.000000,5412.399902,5558.500000,5420.666504,831550
2021-07-02,5580.000000,5600.000000,5511.500000,5575.700195,5437.439453,571738
2021-07-05,5576.200195,5596.000000,5531.950195,5537.899902,5400.577148,297341
2021-07-06,5539.799805,5561.200195,5514.000000,5539.450195,5402.088867,178108
2021-07-07,5529.000000,5614.600098,5515.049805,5562.100098,5424.176758,538508
2021-07-08,5540.000000,5588.000000,5449.600098,5466.750000,5331.191895,451167
2021-07-09,5448.000000,5520.250000,5416.950195,5460.299805,5349.364258,460996
2021-07-12,5499.899902,5500.000000,5440.000000,5494.299805,5382.673828,182659
2021-07-13,5494.299805,5534.000000,5429.000000,5437.100098,5326.635742,370482
2021-07-14,5437.100098,5458.899902,5367.500000,5390.850098,5281.326172,501355
2021-07-15,5410.000000,5438.500000,5371.200195,5393.649902,5284.068848,303682
2021-07-16,5393.000000,5450.000000,5383.850098,5406.549805,5296.706543,437904
2021-07-19,5398.000000,5445.000000,5382.100098,5419.350098,5309.247070,240858
2021-07-20,5436.000000,5436.000000,5322.600098,5344.049805,5235.476074,264428
2021-07-22,5394.000000,5394.000000,5326.549805,5384.500000,5275.104492,185848
2021-07-23,5381.500000,5432.000000,5360.100098,5422.149902,5311.989258,306761
2021-07-26,5419.000000,5447.000000,5399.799805,5411.250000,5301.311035,186939
2021-07-27,5438.000000,5444.950195,4780.000000,4843.350098,4744.949219,5873821
2021-07-28,4869.950195,4874.850098,4666.500000,4731.750000,4635.616211,3238130
2021-07-29,4750.000000,4765.000000,4660.000000,4672.649902,4577.717285,1086936
2021-07-30,4685.000000,4805.000000,4677.600098,4711.200195,4615.484375,1373200
2021-08-02,4739.000000,4750.500000,4687.600098,4701.549805,4606.029297,756346
2021-08-03,4728.399902,4729.450195,4691.700195,4721.700195,4625.770508,598261
2021-08-04,4725.600098,4810.000000,4725.600098,4768.799805,4671.913086,1104198
2021-08-05,4794.000000,4809.000000,4742.000000,4782.299805,4685.139648,593950
2021-08-06,4798.399902,4806.250000,4756.299805,4786.299805,4689.057617,399637
2021-08-09,4795.000000,4833.799805,4759.299805,4818.500000,4720.604004,543545
2021-08-10,4839.000000,4858.850098,4733.549805,4769.750000,4672.844238,616671
2021-08-11,4765.000000,4766.950195,4690.000000,4744.850098,4648.450195,526785
2021-08-12,4749.399902,4753.299805,4690.500000,4716.399902,4620.578125,621418
2021-08-13,4722.100098,4735.799805,4632.000000,4652.200195,4557.682617,793895
2021-08-16,4640.000000,4686.649902,4609.000000,4661.149902,4566.450195,419229
2021-08-17,4665.000000,4719.200195,4661.149902,4700.500000,4605.001465,426014
2021-08-18,4700.000000,4755.049805,4675.000000,4687.049805,4591.824219,553756
2021-08-20,4659.899902,4659.899902,4508.000000,4556.000000,4463.437012,826908
2021-08-23,4599.000000,4599.000000,4500.000000,4514.850098,4423.123047,567515
2021-08-24,4552.000000,4595.700195,4445.700195,4587.399902,4494.198730,616936
2021-08-25,4570.000000,4594.600098,4523.350098,4548.950195,4456.530273,444141
2021-08-26,4548.950195,4554.899902,4486.399902,4503.500000,4412.003418,481719
2021-08-27,4506.000000,4610.799805,4506.000000,4600.549805,4507.082031,563395
2021-08-30,4619.000000,4700.000000,4578.049805,4677.850098,4582.811523,628367
2021-08-31,4677.899902,4721.750000,4650.500000,4704.049805,4608.479004,645527
2021-09-01,4739.000000,4784.450195,4687.000000,4763.450195,4666.672363,562951
2021-09-02,4811.000000,4904.399902,4810.000000,4859.700195,4760.967285,1259864
2021-09-03,4876.200195,4909.250000,4862.299805,4898.549805,4799.027344,431315
2021-09-06,4940.000000,4943.299805,4871.450195,4915.950195,4816.073730,616199
2021-09-07,4915.000000,4925.950195,4855.549805,4897.450195,4797.949707,420214
2021-09-08,4915.000000,4940.000000,4861.299805,4911.299805,4811.518066,500029
2021-09-09,4885.000000,4922.450195,4877.100098,4912.049805,4812.252930,362411
2021-09-13,4928.899902,4947.200195,4873.100098,4931.399902,4831.209961,298653
2021-09-14,4949.899902,4989.000000,4923.750000,4930.750000,4830.573242,309981
2021-09-15,4937.000000,4975.000000,4918.899902,4962.600098,4861.776367,320320
2021-09-16,4981.000000,4996.500000,4916.549805,4931.950195,4831.748535,296515
2021-09-17,4933.000000,4957.750000,4869.049805,4884.549805,4785.311523,454830
2021-09-20,4875.000000,4885.549805,4748.200195,4774.950195,4677.938965,332066
2021-09-21,4768.750000,4864.000000,4745.250000,4853.649902,4755.039063,340390
2021-09-22,4854.200195,4878.799805,4812.049805,4846.350098,4747.888184,250729
2021-09-23,4866.899902,4868.600098,4770.000000,4797.299805,4699.834473,560073
2021-09-24,4806.000000,4821.100098,4778.049805,4790.350098,4693.025879,251615
2021-09-27,4797.299805,4805.649902,4733.000000,4791.649902,4694.299316,226057
2021-09-28,4809.899902,4854.100098,4755.100098,4833.149902,4734.956055,305446
2021-09-29,4833.000000,4922.899902,4791.649902,4881.000000,4781.833984,655070
2021-09-30,4889.899902,4985.000000,4865.450195,4880.700195,4781.540039,776015
2021-10-01,4853.000000,4970.000000,4852.250000,4955.850098,4855.163574,342133
2021-10-04,4955.000000,5077.000000,4950.000000,5042.700195,4940.249023,760353
2021-10-05,5037.100098,5050.000000,4970.000000,5034.600098,4932.313477,354847
2021-10-06,5017.500000,5042.200195,4906.799805,4956.600098,4855.897949,529264
2021-10-07,4975.899902,4989.899902,4882.950195,4891.100098,4791.729004,343974
2021-10-08,4906.649902,4946.649902,4821.000000,4849.200195,4750.680664,348310
2021-10-11,4870.000000,4921.500000,4827.899902,4894.350098,4794.913086,688064
2021-10-12,4900.000000,4957.000000,4856.000000,4910.299805,4810.538086,285488
2021-10-13,4909.000000,4946.000000,4890.100098,4928.450195,4828.320801,241596
2021-10-14,4924.000000,5009.649902,4914.049805,4958.700195,4857.955566,292060
2021-10-18,4945.000000,4974.950195,4865.649902,4877.500000,4778.405273,333651
2021-10-19,4905.000000,4920.000000,4790.000000,4801.799805,4704.243164,539719
2021-10-20,4801.049805,4844.450195,4718.000000,4753.899902,4657.315918,316097
2021-10-21,4780.000000,4788.799805,4600.000000,4651.649902,4557.144043,516800
2021-10-22,4655.000000,4687.799805,4593.250000,4637.450195,4543.232422,362996
2021-10-25,4650.899902,4699.000000,4537.000000,4676.149902,4581.145996,276167
2021-10-26,4695.000000,4698.799805,4637.000000,4666.200195,4571.398438,272713
2021-10-27,4655.500000,4728.000000,4647.049805,4662.700195,4567.969727,385808
2021-10-28,4675.000000,4689.700195,4551.049805,4569.950195,4477.103516,268395
2021-10-29,4593.000000,4917.850098,4526.049805,4659.200195,4564.540527,1945164
2021-11-01,4685.000000,4834.950195,4629.049805,4801.450195,4703.900391,676701
2021-11-02,4799.850098,4804.000000,4722.000000,4746.100098,4649.674805,409332
2021-11-03,4759.000000,4798.250000,4753.549805,4771.649902,4674.705566,372432
2021-11-04,4775.000000,4788.649902,4754.000000,4766.149902,4669.317383,20836
2021-11-08,4760.000000,4810.149902,4701.100098,4788.750000,4691.458496,238252
2021-11-09,4790.000000,4835.000000,4775.299805,4792.350098,4694.985352,249887
2021-11-10,4784.100098,4849.950195,4774.000000,4829.350098,4731.233398,342234
2021-11-11,4831.000000,4849.350098,4784.000000,4814.950195,4717.126465,317260
2021-11-12,4850.000000,4870.000000,4815.000000,4843.250000,4744.851074,233342
2021-11-15,4841.000000,4899.000000,4833.049805,4873.649902,4774.632813,267479
2021-11-16,4901.000000,4901.000000,4797.350098,4817.600098,4719.722168,335971
2021-11-17,4817.600098,4824.850098,4750.100098,4768.299805,4671.423340,196659
2021-11-18,4759.799805,4767.700195,4651.100098,4671.450195,4576.541504,233664
2021-11-22,4676.450195,4689.600098,4581.600098,4607.600098,4513.988770,182018
2021-11-23,4600.000000,4661.850098,4551.500000,4631.950195,4537.844238,212699
2021-11-24,4628.899902,4653.600098,4586.600098,4598.049805,4504.632324,199258
2021-11-25,4614.000000,4696.000000,4585.000000,4591.600098,4498.313965,545374
2021-11-26,4580.000000,4820.000000,4576.149902,4750.899902,4654.377441,1072273
2021-11-29,4850.000000,4885.000000,4665.600098,4697.600098,4602.160645,900185
2021-11-30,4713.899902,4748.250000,4650.000000,4675.850098,4580.852051,717823
2021-12-01,4696.000000,4712.399902,4590.000000,4606.350098,4512.764160,425421
2021-12-02,4609.899902,4669.000000,4609.049805,4662.750000,4568.018066,232748
2021-12-03,4652.200195,4664.000000,4583.000000,4596.500000,4503.114258,547773
2021-12-06,4609.250000,4609.250000,4484.299805,4498.700195,4407.301270,267275
2021-12-07,4520.000000,4550.000000,4441.299805,4520.700195,4428.854492,532500
2021-12-08,4527.250000,4589.700195,4527.250000,4570.700195,4477.838379,195856
2021-12-09,4600.000000,4617.950195,4565.350098,4594.250000,4500.909668,226177
2021-12-10,4610.000000,4619.500000,4573.500000,4593.299805,4499.978516,160513
2021-12-13,4678.000000,4678.000000,4566.450195,4599.799805,4506.347168,271005
2021-12-14,4596.000000,4660.000000,4577.100098,4646.549805,4552.146973,239183
2021-12-15,4645.100098,4646.549805,4572.299805,4600.299805,4506.836914,307545
2021-12-16,4630.000000,4638.950195,4570.000000,4597.350098,4503.947266,201321
2021-12-17,4630.000000,4648.000000,4496.799805,4517.950195,4426.160645,483512
2021-12-20,4496.200195,4575.000000,4462.000000,4560.700195,4468.041504,341777
2021-12-21,4561.049805,4629.200195,4543.799805,4620.899902,4527.018555,258754
2021-12-22,4640.000000,4679.299805,4610.000000,4648.500000,4554.057617,213679
2021-12-23,4673.700195,4700.000000,4655.100098,4694.799805,4599.416992,166240
2021-12-24,4725.000000,4730.000000,4611.000000,4638.649902,4544.408203,251826
2021-12-27,4624.100098,4745.000000,4621.100098,4736.899902,4640.661621,339268
2021-12-28,4736.899902,4773.600098,4703.049805,4743.799805,4647.421387,668594
2021-12-29,4743.799805,4848.149902,4743.799805,4833.149902,4734.956055,505604
2021-12-30,4830.000000,4927.950195,4825.049805,4904.700195,4805.052734,553146
2021-12-31,4904.000000,4931.049805,4876.500000,4907.000000,4807.306152,288568
2022-01-03,4907.000000,4930.299805,4847.700195,4853.149902,4754.549805,292601
2022-01-04,4861.000000,4892.899902,4825.000000,4835.450195,4737.209961,253438
2022-01-05,4880.000000,4904.600098,4757.049805,4790.399902,4693.074707,536802
2022-01-06,4790.399902,4836.049805,4728.299805,4739.450195,4643.160156,381643
2022-01-07,4769.450195,4769.450195,4690.000000,4708.399902,4612.740723,267123
2022-01-10,4728.399902,4728.399902,4655.149902,4699.049805,4603.580566,315019
2022-01-11,4710.000000,4739.899902,4660.549805,4669.250000,4574.386719,309432
2022-01-12,4680.000000,4703.299805,4634.000000,4693.399902,4598.045410,237769
2022-01-13,4700.000000,4759.600098,4684.600098,4725.950195,4629.934570,454051
2022-01-14,4720.200195,4723.000000,4660.549805,4689.200195,4593.930664,318860
2022-01-17,4665.500000,4699.950195,4605.500000,4672.399902,4577.472168,538649
2022-01-18,4670.000000,4724.450195,4621.000000,4693.549805,4598.192383,424528
2022-01-19,4695.000000,4734.399902,4654.950195,4684.950195,4589.767090,307887
2022-01-20,4712.000000,4712.000000,4570.000000,4591.549805,4498.264160,317739
2022-01-21,4561.250000,4570.000000,4435.000000,4496.149902,4404.803223,557548
2022-01-24,4486.100098,4489.799805,4311.000000,4364.350098,4275.680664,556498
2022-01-25,4364.350098,4418.950195,4301.000000,4402.850098,4313.398438,340902
2022-01-27,4340.000000,4365.149902,4232.000000,4256.350098,4169.875000,705506
2022-01-28,4248.799805,4380.000000,4175.450195,4218.600098,4132.892090,1302984
2022-01-31,4249.950195,4368.600098,4240.049805,4302.799805,4215.381348,618555
2022-02-01,4320.000000,4326.399902,4258.000000,4309.450195,4221.896484,371663
2022-02-02,4325.000000,4429.750000,4315.100098,4415.350098,4325.645020,305001
2022-02-03,4418.000000,4436.950195,4360.000000,4374.649902,4285.771484,221537
2022-02-04,4404.549805,4406.500000,4337.000000,4351.950195,4263.532715,246993
2022-02-07,4320.000000,4350.000000,4250.049805,4309.200195,4221.651855,255958
2022-02-08,4309.000000,4379.350098,4280.049805,4321.950195,4234.142578,396403
2022-02-09,4322.200195,4395.000000,4311.500000,4368.750000,4279.991699,198880
2022-02-10,4385.000000,4388.750000,4333.700195,4370.700195,4281.901855,237865
2022-02-11,4311.000000,4349.549805,4280.149902,4325.399902,4237.521973,337538
2022-02-14,4250.000000,4266.600098,4166.750000,4204.600098,4119.176758,449386
2022-02-15,4234.000000,4294.450195,4188.600098,4277.549805,4190.644043,358011
2022-02-16,4278.000000,4372.799805,4243.549805,4316.450195,4228.753906,380613
2022-02-17,4322.899902,4335.250000,4293.200195,4301.000000,4213.617676,229031
2022-02-18,4280.000000,4343.000000,4264.600098,4321.149902,4233.358887,358108
2022-02-21,4376.000000,4416.649902,4282.600098,4298.250000,4210.923828,587951
2022-02-22,4189.950195,4235.600098,4155.700195,4218.500000,4132.793457,480840
2022-02-23,4260.000000,4260.649902,4190.850098,4200.950195,4115.601074,371484
2022-02-24,4050.000000,4149.000000,4049.949951,4092.500000,4009.353760,697127
2022-02-25,4114.000000,4201.000000,4102.100098,4176.600098,4091.744873,305433
2022-02-28,4150.000000,4150.000000,4052.500000,4063.399902,3980.844727,982850
2022-03-02,4061.350098,4063.399902,3825.000000,3853.149902,3774.866455,1540635
2022-03-03,3879.000000,3894.250000,3700.000000,3718.850098,3643.295166,1334725
2022-03-04,3710.000000,3873.949951,3654.000000,3828.649902,3750.864502,1208050
2022-03-07,3749.000000,3791.949951,3668.000000,3769.399902,3692.818115,603086
2022-03-08,3750.000000,3886.949951,3737.850098,3868.550049,3789.953613,784169
2022-03-09,3901.500000,3981.300049,3882.199951,3930.449951,3850.596191,809369
2022-03-10,3975.000000,3986.500000,3875.550049,3892.500000,3813.417236,712099
2022-03-11,3893.000000,3996.000000,3873.000000,3975.600098,3894.829102,1113263
2022-03-14,3961.000000,3994.649902,3925.000000,3957.300049,3876.900635,570058
2022-03-15,3958.000000,3999.000000,3880.000000,3899.850098,3820.617920,471294
2022-03-16,3974.000000,3974.000000,3890.000000,3943.800049,3863.674805,358776
2022-03-17,3965.100098,4050.000000,3946.199951,4042.149902,3960.026611,772587
2022-03-21,4074.000000,4082.949951,3996.750000,4004.949951,3923.582275,401639
2022-03-22,4021.000000,4056.949951,3970.000000,4030.350098,3948.466797,1290222
2022-03-23,4040.000000,4188.950195,4040.000000,4127.299805,4043.446777,1044114
2022-03-24,4113.000000,4348.549805,4101.450195,4328.500000,4240.559082,1738147
2022-03-25,4327.000000,4375.000000,4290.000000,4361.450195,4272.839844,864397
2022-03-28,4359.799805,4362.950195,4239.149902,4285.450195,4198.384277,496907
2022-03-29,4294.000000,4355.549805,4247.049805,4323.549805,4235.709961,421084
2022-03-30,4352.799805,4366.500000,4284.100098,4354.399902,4265.933105,616826
2022-03-31,4353.000000,4387.500000,4280.100098,4295.450195,4208.180664,611719
2022-04-01,4295.000000,4334.649902,4263.000000,4279.450195,4192.505859,313871
2022-04-04,4340.000000,4340.000000,4270.000000,4317.149902,4229.439941,259774
2022-04-05,4338.899902,4408.000000,4302.750000,4329.899902,4241.930664,479865
2022-04-06,4330.000000,4355.000000,4266.299805,4276.750000,4189.860352,411951
2022-04-07,4295.000000,4357.049805,4276.750000,4317.399902,4229.684570,279402
2022-04-08,4347.000000,4477.649902,4326.850098,4430.350098,4340.340332,671775
2022-04-11,4430.000000,4450.000000,4373.450195,4380.500000,4291.502441,215559
2022-04-12,4376.000000,4408.100098,4328.649902,4372.350098,4283.518066,371014
2022-04-13,4351.000000,4362.350098,4290.600098,4299.200195,4211.854492,369436
2022-04-18,4275.000000,4318.450195,4230.700195,4284.950195,4197.894043,339676
2022-04-19,4310.000000,4316.100098,4190.000000,4209.700195,4124.172363,310144
2022-04-20,4217.000000,4340.000000,4213.049805,4293.399902,4206.171875,450415
2022-04-21,4319.000000,4351.549805,4310.000000,4320.299805,4232.525391,394436
2022-04-22,4296.950195,4299.000000,4167.000000,4192.750000,4107.567383,390743
2022-04-25,4150.000000,4179.700195,4061.000000,4115.450195,4031.837891,341136
2022-04-26,4175.000000,4185.250000,4131.049805,4154.549805,4070.143066,158445
2022-04-27,4154.549805,4163.700195,4072.550049,4077.050049,3994.217773,198700
2022-04-28,4100.000000,4151.649902,4081.600098,4122.149902,4038.401367,300961
2022-04-29,4160.000000,4266.000000,4115.100098,4131.950195,4048.002686,523035
2022-05-02,4122.149902,4145.250000,4070.000000,4123.899902,4040.115967,185060
2022-05-04,4124.000000,4135.399902,3967.000000,3992.350098,3911.238525,342495
2022-05-05,4050.000000,4074.899902,3951.000000,3963.800049,3883.268555,252931
2022-05-06,3929.800049,3948.850098,3880.000000,3930.649902,3850.791992,239479
2022-05-09,3929.000000,3935.949951,3870.649902,3905.800049,3826.447021,177355
